id,offset,pos,language,gloss,semfield
29788,04857759,n,9,writing that presents the main points in a concise form,
29794,04858761,n,9,a summary of the subject or plot of a literary work or play or movie; 'the editor added the argument to the poem',
29836,04865816,n,9,an agreement to buy or sell a specific amount of a commodity or financial instrument at a particular price on a stipulated future date; the contract can be sold before the settlement date,
29840,04867079,n,9,a distinct part that can be specified separately in a group of things that could be enumerated on a list; 'he noticed an item in the New York Times'; 'she had several items on her shopping list'; 'the main point on the agenda was taken up first',
29870,04871813,n,9,a list of crimes for which an accused person has been previously convicted; 'he ruled that the criminal record of the defendant could not be disclosed to the court'; 'the prostitute had a record a mile long',
29891,04874965,n,9,an ordered list of times at which things are planned to occur,
29892,04875135,n,9,(British) a list of applicants who have been deemed suitable and from which the successful person will be chosen,
29944,04883463,n,9,official record of the pedigree of purebred animals especially horses,
29995,04891330,n,9,a document showing credits and debits,
29996,04891517,n,9,a periodic statement prepared by a bank for each client; 'I wish my bank statement arrived earlier in the month',
30021,04895594,n,9,a contract that heavily restricts one party while leaving the other free (as some standard form printed contracts); implies inequality in bargaining power,
30044,04899330,n,9,an insurance policy covering loss of movable property (e.g. jewelry) regardless of its location,
30047,04899789,n,9,a contract granting the right to operate a subsidiary business: 'he got the beer concession at the ball park',
30088,04906950,n,9,a legal phrase in the US Constitution that allows the Senate to constrain the President's powers of appointment and treaty-making,
30091,04907558,n,9,a legislative act proposing to authorize the expenditure of public funds for a specified purpose,
30098,04908425,n,9,a state law regulating the sale of securities in an attempt to control the sale of securities in fraudulent enterprises,
30139,04915106,n,9,(informal) a warrant to take someone into custody; 'put out a pickup on that man',
30144,04915767,n,9,document giving the tax collector information about the taxpayer's tax liability; 'his gross income was enough that he had to file a tax return',
30173,04920575,n,9,an extraordinary writ commanding an official to perform a ministerial act that the law recognizes as an absolute duty and not a matter for the official's discretion; used only when all other judicial remedies fail,
30186,04922905,n,9,a summons that commands the appearance of a party at a proceeding,
30187,04923025,n,9,a summons issued to an offender (especially to someone who violates a traffic regulation),
30193,04924191,n,9,the principle pleading by the defendant in response to plaintiff's complaint; in criminal law it consists of the defendant's plea of `guilty' or `not guilty' (or nolo contendere); in civil law it must contain denials of all allegations in the plaintiff's complaint that the defendant hopes to controvert and it can contain affirmative defenses or counterclaims,
30229,04931526,n,9,a Java application; an application program that uses the client's web browser to provide a user interface,
30247,04933998,n,9,(computer science) a program designed to perform such editorial functions as rearrangement or modification or deletion of data,
30277,04939242,n,9,an instruction that interrupts the program being executed; 'Pascal perfroms calls by simply giving the name of the routine to be executed',
30304,04943791,n,9,a database management system that allows chunks of text (objects) to be processed as a complex network of nodes that are linked together in an arbitrary way,
30329,04947532,n,9,a periodical that is published by a special interest group; 'the organ of the communist party',
30348,04950638,n,9,the subject matter of a conversation or discussion; 'he didn't want to discuss that subject'; 'it was a very sensitive topic'; 'his letters were always on the theme of love',
30382,04955518,n,9,a subtle difference in meaning,
30383,04955642,n,9,(usually plural) an ulterior implicit meaning or quality; 'overtones of despair',
30415,04959960,n,9,an excerpt cut from a newspaper or magazine; 'he searched through piles of letters and clippings',
30439,04963661,n,9,in films: a gradual transition from one scene to the next; the next scene is gradually superimposed as the former scene fades out,
30461,04966985,n,9,a serialized program usually dealing with sentimentalized family matters that is broadcast on radio or television (frequently sponsored by a company advertising soap products),
30494,04971710,n,9,a card expressing get-well wishes,
30503,04972755,n,9,a card indicating that the sender will perform certain devotional acts on behalf of another (Roman Catholic Church),
30536,04978516,n,9,a statement or assertion of verified information about something that is the case or has happened; 'he supported his argument with an impressive array of facts',
30544,04980232,n,9,a database in which the operations carried out on information items (data objects) are considered part of their definition,
30551,04981457,n,9,a statistical compilation that provides a context for economic or financial conditions; 'this business index is computed relative to the base year of 1995',
30593,04988247,n,9,guidance relative to setting standards or determining a course of action,
30594,04988375,n,9,a systematic body of regulations defining the way of life of members of a religious order; 'the rule of St. Dominic',
30624,04993545,n,9,a policy designed to redress past discrimination against women and minority groups through measures to improve their economic and educational opportunities; 'affirmative action has been extremely controversial and was challenged in 1978 in the Bakke decision',
30641,04996332,n,9,a government's policy controlling foreign trade,
30642,04996482,n,9,the policy of granting equal trade opportunities to all countries,
44033,07122828,n,9,rolls balls down an alley at pins,
30690,05004364,n,9,something that is supposed to be secret but is generally known; 'their love affair was an open secret',
30710,05007325,n,9,printing by transferring an image from a photogravure plate to a cylinder in a rotary press,
30740,05012067,n,9,the imparting of news or promises etc; 'he gave us the news and made a great show of the giving'; 'giving his word of honor seemed to come too easily',
30752,05014301,n,9,approval; 'give her recognition for trying'; 'he was given credit for his work'; 'it is to her credit that she tried'; 'the credits were given at the end of the film',
30791,05020360,n,9,a tangible symbol signifying approval or distinction; 'an award for bravery',
30793,05020842,n,9,an award conferred by a college or university signifying that the recipient has satisfactorily completed a course of study; 'he earned his degree at Princeton summa cum laude',
30853,05028869,n,9,an honorary degree in science,
30856,05029189,n,9,an official award (as for bravery or service) usually given as formal public statement,
30878,05032638,n,9,an ecclesiastical censure by the Roman Catholic Church withdrawing certain sacraments and Christian burial from a person or all persons in a particular district,
30907,05037006,n,9,exposing someone to laughter,
30910,05037413,n,9,a facial expression of contempt or scorn; the upper lip curls,
30928,05039829,n,9,an epithet that can be used to smear someone's reputation; 'he used the smear word `communist' for everyone who disagreed with him',
30956,05045783,n,9,an assertion that something is true or factual; 'his claim that he was innocent'; 'evidence contradicted the government's claims',
30972,05048107,n,9,(law) all the means by which any alleged matter of fact whose truth is investigated at judicial trial is established or disproved,
31003,05053336,n,9,a statement that solves a problem or explains how to solve the problem; 'they were trying to find a peaceful solution'; 'the answers were in the back of the book'; 'he computed the result to four decimal places',
31049,05061438,n,9,the term in a syllogism that is the subject of the conclusion,
31050,05061594,n,9,the term in a syllogism that is common to both premises and excluded from the conclusion,
31077,05065771,n,9,something intended to misrepresent the true nature of an activity; 'he wasn't sick--it was just a subterfuge'; 'the holding company was just a blind',
31100,05069732,n,9,the practice of casually mentioning important people in order to impress your listener,
31102,05070038,n,9,C. Northcote Parkinson's cynical observation that the number of subordinates in an organization will increase linearly regardless of the amount of work to be done,
31151,05078030,n,9,a long rambling joke whose humor derives from its pointlessness,
31163,05079660,n,9,a message expressing a belief about something; 'his opinions appeared frequently on the editorial page',
31201,05086526,n,9,a signal to begin (as in a race); 'the starting_signal was a green light'; 'the runners awaited the start',
31214,05088478,n,9,a sign in front of a house or business carrying the conventional form by which its location is described,
31254,05094224,n,9,an automatic signal (usually a sound) warning of danger,
31257,05094775,n,9,an internationally recognized distress signal via radiotelephone (from the French m'aider),
31306,05102381,n,9,the positive fractional part of the representation of a logarithm; in the expression log 643 = 2.808 the mantissa is .808,
31307,05102576,n,9,the integer part (positive or negative) of the representation of a logarithm; in the expression log 643 = 2.808 the characteristic is 2,
31309,05102966,n,9,a radix numeration system in which the location of the decimal point is indicated by an exponent of the radix; the floating-point representation of 0.0012 is 0.l2-2 where -2 is the exponent,
31353,05111236,n,9,a diacritical mark (^) placed above a vowel in some languages to indicate a special phonetic quality,
31354,05111393,n,9,a diacritical mark (an inverted circumflex) placed above certain letters (such as c) to indicate pronunciation,
31410,05120171,n,9,the last (24th) letter of the Greek alphabet,
31433,05122655,n,9,the 23rd letter of the Hebrew alphabet,
31440,05123724,n,9,any character from an ancient Germanic alphabet used in Scandinavia from the 3rd century to the Middle Ages; 'each rune had its own magical significance',
31464,05127654,n,9,a punctuation mark (;) used to connect independent clauses; indicates a closer relation than does a period,
31468,05128216,n,9,(computer science) strings of letters used to name organizations and computers and addresses on the internet; 'domain names are organized hierarchically with the more generic parts to the right',
31515,05135154,n,9,a clef that puts the G above middle C on the second line of a staff,
31566,05142857,n,9,the lowest adult male singing voice,
31572,05143484,n,9,the female singing voice between contralto and soprano,
31601,05147735,n,9,a facial expression characterized by turning up the corners of the mouth; usually shows pleasure or amusement,
31623,05151180,n,9,a badge award to Boy Scouts in recognition of special projects,
31627,05151687,n,9,an emblem (an eagle with wings and legs spread) on the obverse of the Great Seal of the US,
31658,05156002,n,9,the act of making something publicly available; presenting news or other information by broadcasting or printing it; 'he prepared his presentation carefully in advance',
31675,05158630,n,9,the first public performance (as of a dramatic or musical work) anywhere in the world,
31679,05159628,n,9,a simplified form of English proposed for use as an auxiliary language for international communication,
31725,05166631,n,9,FORmula TRANslation; high-level programing language for mathematical and scientific purposes,
31730,05167165,n,9,a popular programming language that is relatively easy to learn (Beginner's All-purpose Symbolic Instruction Code); no longer in general use,
31780,05174730,n,9,the Algonquian language of the Pamlico people,
31797,05176496,n,9,a family of North American Indian languages spoken in the SE US,
31836,05181796,n,9,the Uto-Aztecan language spoken by the Pima people,
31838,05182002,n,9,the Uto-Aztecan language spoken by the Nahuatl people,
31840,05182207,n,9,the Uto-Aztecan language of the Tatahumara people,
31871,05186285,n,9,the Yuman language spoken by the Maricopa and the Halchidhoma peoples,
31898,05189479,n,9,a group of related languages spoken in Asia and SE Europe,
31904,05190470,n,9,the Turkic language spoken by the Tatar people living from the Volga to the Ural Mountains,
31921,05192706,n,9,any of the Sino-Tibetan languages spoken in China (regarded as dialects of a single language (even though they are mutually unintelligible) because they share an ideographic writing system),
31953,05197738,n,9,a branch of the Tai languages,
31961,05198484,n,9,the Tai language of a Buddhist people living in the area of the Mekong River in Thailand and Laos,
32001,05203380,n,9,any of the indigenous languages spoken in Papua New Guinea or New Britain or the Solomon Islands that are not Malayo-Polynesian languages,
32011,05205183,n,9,an extinct branch of the Indo-European language family thought by some to be related to Armenian,
32013,05205534,n,9,a Thraco-Phrygian language spoken by the ancient inhabitants of Phrygia and now extinct--preserved only in a few inscriptions,
32065,05213195,n,9,the extinct Germanic language of medieval Scandinavia and Iceland from about to 700 to 1350,
32073,05214484,n,9,a Scandinavian language that is the official language of Sweden and one of two official languages of Finland,
32117,05220925,n,9,a branch of the Indo-European languages of which Latin is the chief representative,
32141,05224439,n,9,the dialect of Portuguese (sometimes regarded as a dialect of Spanish) spoken in Galicia NW Spain,
32168,05228635,n,9,any of a group of Indic languages spoken in Kashmir and E Afghanistan and N Pakistan,
32180,05230116,n,9,an Iranian language spoken in Turkey and Iran and Iraq and Syria and Russia,
32216,05234936,n,9,a Dravidian language (closely related to Tamil) that is spoken in SW India,
32224,05236043,n,9,the Dravidian language spoken by the Kui people in SE India,
32235,05237353,n,9,an isolated Dravidian language spoken by the Brahui people in Pakistan,
32263,05240866,n,9,an independent group of closely related Chadic languages spoken in the area between the Biu-Mandara and East Chadic languages,
32279,05243626,n,9,an extinct Semitic language of northern Syria,
32283,05244168,n,9,a cluster of related dialects that were once the major language of North Africa west of Egypt; now spoken mostly in Morocco,
32323,05249761,n,9,a family of languages of the Fula people of west Africa in the sub-Shara regions from Senegal to Chad; the best known of the West African Niger-Congo languages,
32331,05250924,n,9,a family of E African languages spoken by Nilotic peoples from the Sahara south to Kenya and Tanzania,
32342,05252535,n,9,a diagram or picture illustrating textual material; 'the area covered can be seen from Figure 2',
32375,05258001,n,9,"plays stressing the irrational or illogical aspects of life, usually to show that modern life is pointless; 'Samuel Beckett and Eugene Ionesco have written plays for the theater of the absurd'",
32382,05259143,n,9,a detailed script used in making a film in order to avoid discontinuities from shot to shot,
32386,05259824,n,9,a line spoken by an actor to the audience but not intended for others on the stage,
32436,05266809,n,9,an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner,
32487,05275392,n,9,religious music for singing,
32492,05276214,n,9,a stately Protestant (especially Lutheran) hymn tune,
32511,05279272,n,9,composition (often improvised) for a solo instrument (especially solo organ) and not a regular part of a service or performance,
32541,05283288,n,9,a brilliant solo passage occuring near the end of a piece of music,
32550,05284501,n,9,a short musical composition with words; 'a successful musical must have at least three good songs',
32595,05290608,n,9,music performed for dancing the polka,
32602,05291264,n,9,20th century music that uses of a definite order of notes as a thematic basis for a musical composition,
32634,05296602,n,9,your characteristic style or manner of expressing yourself orally; 'his manner of speaking was quite abrupt'; 'her speech was barren of southernisms'; 'I detected a slight accent in his speech',
32646,05298398,n,9,expressing something in words,
32647,05298487,n,9,a manner of speaking that is natural to native speakers of a language,
32667,05301395,n,9,the relative prominence of a syllable (especially with regard to stress or pitch); 'he put the stress on the wrong syllable',
32700,05306031,n,9,abbreviation of a word by omitting the final sound or sounds; 'the British get `pud' from `pudding' by apocope',
32703,05306507,n,9,an arrangement of the elements in a composition or discourse; 'the essay was in the form of a dialogue'; 'he first skethes the plot in outline form',
32754,05313996,n,9,strained or paradoxical use of words either in error (as `blatant' to mean `flagrant') or deliberately (as in a mixed metaphor: `blind mouths'),
32781,05317845,n,9,a figure of speech in which an expression is used to refer to something that it does not literally denote in order to suggest a similarity,
32800,05321825,n,9,(linguistics) one of a small set of speech sounds that are distinguished by the speakers of a particular language,
32818,05324387,n,9,a semivowel produced with the tongue near the palate (like the initial sound in the English word `yeast'),
32853,05330067,n,9,a cry of praise or adoration (to God),
32856,05330383,n,9,a yell intended to rally a group of soldiers in battle,
32880,05333587,n,9,calling out the name of a person (especially by a loudspeaker system); 'the public address system in the hospital was used for paging',
32909,05337716,n,9,conversational speech used to communicate sociability more than information,
32917,05338816,n,9,an exchange of ideas via conversation; 'let's have more work and less talk around here',
32949,05343797,n,9,a conference between two or more people to consider a particular question; 'frequent consultations with his lawyer'; 'a consultation of several medical specialists',
32958,05345420,n,9,a meeting for execution of a group's functions; 'it was the opening session of the legislature',
32960,05345852,n,9,a conference of people who are in different locations that is made possible by the use of such telecommunications equipment as closed-circuit television,
33008,05353328,n,9,the everyday speech of the people (as distinguished from literary language),
33010,05353662,n,9,informal language consisting of words and expressions that are not considered appropriate for formal occasions; often vituperative or vulgar; 'their speech was full of slang expressions',
33059,05361340,n,9,an explanation resulting from interpreting something,
33060,05361669,n,9,an interpretation that clears up ambiguity; 'the professor's clarification helped her to understand the textbook',
33093,05366843,n,9,an accommodation in which both sides make concessions; 'the newly elected congressmen rejected a compromise because they considered it `business as usual'',
33109,05369177,n,9,a dispute where there is strong disagreement; 'they were involved in a violent argument',
33120,05370812,n,9,an expression of some desire or inclination; 'I could tell that it was his wish that the guests leave'; 'his crying was an indirect request for attention',
33163,05377133,n,9,a series of question put to an individual (such as a political candidate) to elicit their views,
33168,05377714,n,9,the questioning of a person (or a conversation in which information is elicited); often conducted by journalists; 'my interviews with teen-agers revealed a weakening of religious bonds',
33218,05385110,n,9,(law) a voluntary repudiation of a person's legal claim to something,
33221,05385451,n,9,a brief and unsympathetic rejection; 'they made short shrift of my request',
33230,05386838,n,9,a formal and solemn declaration of objection; 'they finished the game under protest to the league prsident'; 'the senator rose to register his protest'; 'the many protestations did not stay the execution',
33270,05392862,n,9,short account of an incident (especially a biographical one),
33306,05398265,n,9,an appearance by actors or performers at the end of the concert or play in order to acknowledge the applause of the audience,
33327,05400861,n,9,a violent denunciation,
33329,05401034,n,9,an appeal to some supernatural power to inflict evil on someone or some group,
33380,05408933,n,9,a successful persuasion,
33381,05409013,n,9,the act of exhorting; an earnest attempt at persuasion,
33401,05411950,n,9,an advertisement (usually printed on a page or in a leaflet) intended for wide distribution; 'he mailed the circular to all subscribers',
33436,05417191,n,9,an indicator that orients you generally; 'it is used as a reference for comparing the heating and the electrical energy involved',
33437,05417541,n,9,a publication (or a passage from a publication) that is referred to; 'he carried an armful of references back to his desk'; 'he spent hours looking for the source of that quotation',
33489,05424763,n,9,an arrangement of ribbons in a rose-shaped design worn as a badge of office or medal of honor,
33492,05425157,n,9,an annual award for outstanding contributions to chemistry or physics or physiology and medicine or literature or economics or peace,
33530,05430688,n,9,something suggestive of speech in being a medium of expression; 'the wee small voice of conscience'; 'the voice of experience'; 'he said his voices told him to do it',
33540,05431861,n,9,the music of Wagner; 'they say that Hitler listened only to Wagner',
33542,05432221,n,9,a communicative interaction; 'the pilot made contact with the base'; 'he got in touch with his colleagues',
33585,05439507,n,9,(boxing) a victory won on points when no knockout has occurred: 'had little trouble in taking a unanimous decision over his opponent',
33590,05440400,n,9,a secondary consequence,
33591,05440478,n,9,a series of consequences wrought by an event; 'it led to a train of disasters',
33593,05440748,n,9,something that comes into existence as a result; 'industrialism prepared the way for acceptance of the French Revolution's various socialistic offspring'; 'this skyscraper is the solid materialization of his efforts',
33643,05448543,n,9,the local voltage change across the cell wall as a nerve impulse is transmitted,
33646,05448971,n,9,an occurrence of something; 'it was a case of bad judgment'; 'another instance occurred yesterday'; 'but there is always the famous example of the Smiths',
33692,05456848,n,9,the event of giving birth; 'she had a difficult delivery',
33703,05458256,n,9,an unexpected appearance or becoming visible; 'I was recalled to the present by the apparition of two cowboys riding toward me',
33744,05464571,n,9,the absolute defeat and death of persons on one side of a conflict; 'it was a fight to the finish'; 'he will be the finish of me',
33759,05466690,n,9,something that causes or entails suffering: 'I cannot thinking it a hardship that more more indulgence is allowed to men than to women'- James Boswell; 'the many hardships of frontier life',
33793,05472244,n,9,the wave that spreads behind a boat as it moves forward; 'the motorboat's wake capsized the canoe',
33803,05473861,n,9,a wave (as a sound wave in a chamber or an electromagnetic wave in a transmission line) in which the ratio of its instantaneous amplitude at one point to that at any other point does not vary with time,
33844,05480347,n,9,a change for the better; progress in development,
33845,05480566,n,9,the result of improving something; 'he described a refinement of this technique',
33873,05484679,n,9,an event that fails badly or is totally ineffectual; 'the first experiment was a real turkey'; 'the meeting was a dud as far as new business was concerned',
33898,05488391,n,9,the event of something being raised,
33899,05488499,n,9,an upward movement (especially a rhythmical rising and falling); 'the heaving of waves on a rough sea',
33946,05494969,n,9,a rattling noise (often produced by rapid movement); 'the shutters clattered against the house'; 'the clatter of iron wheels on cobblestones',
33956,05496282,n,9,the cry of a cock (or an imitation of it),
33957,05496392,n,9,the sound of something crunching; 'he heard the crunch of footsteps on the gravel path',
33981,05499597,n,9,sound of any kind (especially unintelligible or dissonant sound); 'he enjoyed the street noises'; 'they heard indistinct noises of people talking',
34011,05504155,n,9,the rattling noise produced when snoring,
34012,05504258,n,9,a distinctive or characteristic sound; 'the song of bullets was in the air'; 'the song of the wind'; 'the wheels sang their song as the train rocketed ahead',
34064,05511441,n,9,a strong surface current flowing outwards from a shore,
34076,05513139,n,9,a steady flow (usually from natural causes); 'the raft floated downstream on the current'; 'he felt a stream of air',
34107,05517298,n,9,the flash of light that accompanies an electric discharge in the atmosphere (or something resembling such a flash); can scintillate for a second or more,
34168,05526897,n,9,a tremor (or one of a series of tremors) occurring after the main shock of an earthquake,
34171,05527236,n,9,any entry into an area not previously occupied; 'an invasion of tourists'; 'an invasion of locusts'; 'a viral invasion',
34207,05532335,n,9,the unwanted discharge of a fluid from some container; 'they tried to stop the escape of gas from the damaged pipe'; 'he had to clean up the leak',
34219,05534547,n,9,a sudden rapid flow (as of water); 'he heard the flush of a toilet'; 'there was a little gush of blood'; 'she attacked him with an outpouring of words',
34249,05538738,n,9,an occasion on which people can assemble for social interaction and entertainment; 'he planned a party to celebrate Bastille Day',
34271,05542215,n,9,(usually plural) a ceremony that involves processions and speeches,
34279,05543699,n,9,an athletic contest modeled after the Olympic Games but intended for mentally or physically handicapped persons,
34325,05550251,n,9,the final match between the winners of all previous matches in an elimination tournament,
34333,05551573,n,9,(British) a regular occasion on which a number of horse races are held on the same track; 'the Epsom race meeting was an important social event',
34378,05558356,n,9,a game won on the opponent's service,
34380,05558628,n,9,an unfortunate happening that hinders of impedes; something that is thwarting or frustrating,
34421,05564760,n,9,the desire to have or do something that you know you should avoid; 'he felt the temptation and his will power weakened',
34431,05566205,n,9,a feeling of deep longing,
34437,05566729,n,9,all of the feelings resulting from the urge to gratify sexual impulses; 'he wanted a better sex life'; 'the film contained no sex or violence',
34485,05573914,n,9,a strong liking; 'my own preference is for good literature'; 'the Irish have a penchant for blarney'; 'martinis are an acquired taste',
34486,05574157,n,9,a penchant for something even though it might not be good for you; 'he has a weakness for chocolate',
34495,05575439,n,9,"a feeling of liking something or someone good; 'although she fussed at them, she secretly viewed all her children with approval'",
34544,05582260,n,9,a feeling of being of little worth,
34545,05582358,n,9,the feeling that accompanies something extremely surprising; 'he looked at me in astonishment',
34567,05585411,n,9,sensibility to trouble (as in the phrase 'wring one's withers'); 'the lawsuit was wringing his withers'; 'our withers are unwrung'--Shakespeare,
34599,05590065,n,9,a feeling of intense annoyance caused by being tormented; 'so great was his harassment that he wanted to destroy his tormentors',
34612,05592156,n,9,a feeling of evil to come: 'a steadily escalating sense of foreboding'; 'the lawyer had a presentiment that the judge would dismiss the case',
34654,05598350,n,9,a feeling of spontaneous good spirits; 'his cheerfulness made everyone feel better',
34672,05601051,n,9,a feeling of intense unhappiness; 'she was exhausted by her misery and grief',
34700,05604874,n,9,the feeling of being displeased and discontent; 'he was never slow to express his dissatistfaction with the service he received',
34712,05606847,n,9,the despair you feel when you have abandoned hope of comfort or success,
34724,05608483,n,9,a positive feeling of liking; 'he had trouble expressing the affection he felt'; 'the child won everyone's heart',
34763,05613629,n,9,a characteristic (habitual or relatively temporary) state of feeling; 'whether he praised or cursed me depended on his temper at the time'; 'he was in a bad humor',
34772,05615021,n,9,feeling easily irritated,
34773,05615127,n,9,sharing the feelings of others (especially feelings of sorrow or anguish),
34799,05618933,n,9,a diet of fluids with minimal residues (fat-free broth or strained fruit juices or gelatin); cannot be used for more than one day postoperative,
34825,05623291,n,9,a concentrated form of a foodstuff; the bulk is reduced by removing water,
34837,05624928,n,9,flour made by grinding the entire wheat berry including the bran; (`whole_meal_flour' is British usage),
34879,05631178,n,9,an individual portion of food or drink: 'the helpings were all small'; 'his portion was larger than hers'; 'there's enough for two servings each',
34880,05631615,n,9,a small amount eaten or drunk; 'take a taste--you'll like it',
34881,05631794,n,9,a small amount of solid food; a mouthful; 'all they had left was a bit of bread',
34921,05639958,n,9,liquid in which meat and vegetables are simmered; used as a basis for e.g. soups or sauces; 'she made gravy with a base of beef stock',
34940,05642257,n,9,a chowder made with clams and tomatoes and other vegetables and seasonings,
34945,05642857,n,9,made of fresh green peas and stock with shredded lettuce onion and celery,
44034,07122914,n,9,delivers the ball to the batsman in cricket,
34997,05649725,n,9,a food rich in sugar,
35012,05652359,n,9,a candy that usually has a center of fondant or fruit or nuts coated in chocolate,
35059,05657812,n,9,a black candy flavored with the dried root of the licorice plant,
35063,05658265,n,9,a scented lozenge used to sweeten the breath (e.g. to conceal the odor of tobacco),
35108,05663952,n,9,ice cream or water ice on a small wooden stick; 'in England a popsicle is called an ice lolly',
35118,05665229,n,9,dessert resembling ice cream but with a boiled custard base,
35119,05665366,n,9,any of various soft sweet desserts thickened usually with flour and baked or boiled or steamed,
35168,05671871,n,9,a pastry shell filled with cooked lobster,
35176,05673060,n,9,open pie filled with a mixture of sweet crumbs and molasses,
35184,05673897,n,9,similar to pumpkin pie but made with winter squash instead of pumpkin,
35216,05678078,n,9,(British) a fruitcake (sometimes covered with almond paste) eaten at mid-Lent or Easter or Christmas,
35236,05680422,n,9,made of light and dark batter very lightly blended,
35240,05680891,n,9,(Britain) flat cake made from a raised dough with raisins usually eaten toasted and buttered,
35283,05686627,n,9,Russian pancake of buckwheat flour and yeast; usually served with caviar and sour cream,
35294,05688055,n,9,fruit preserved by cooking with sugar,
35299,05688662,n,9,a preserve made of the jelled juice of fruit,
35316,05691265,n,9,flesh of a chicken (or game bird) split down the back and grilled (usually immediately after being killed),
35353,05696495,n,9,liver of an animal used as meat,
35362,05697438,n,9,the tongue of certain animals used as meat,
35391,05701616,n,9,a cut from the fleshy part of an animal's side between the ribs and the leg,
35413,05704676,n,9,small steak from the thin end of the short loin containing a T-shaped bone and small piece of tenderloin,
35444,05708382,n,9,(S Africa) meat that is salted and cut into strips and dried in the sun,
35475,05712317,n,9,salted and cured abdominal wall of a side of pork,
35486,05713520,n,9,back and sides of a hog salted and dried or smoked; usually sliced thin and fried,
35525,05719106,n,9,a smooth-textured sausage of minced beef or pork usually smoked; often served on a bread roll,
35535,05720372,n,9,(British) a ready-cooked and highly seasoned pork sausage,
35540,05720922,n,9,spiced mixture of chopped raisins and apples and other ingredients with or without meat,
35581,05727089,n,9,usually cooked in a skillet over an open fire: especially cornbread with ham bits and sometimes Irish soda bread,
35591,05728545,n,9,thin disk of unleavened bread used in a religious service (especially in the celebration of the Eucharist),
35600,05729911,n,9,thin usually unleavened cake made of cornmeal; originally baked on the blade of a hoe over an open fire (Southern),
35644,05735992,n,9,very short biscuit dough baked as individual biscuits or a round loaf; served with sweetened fruit and usually whipped cream,
35702,05743642,n,9,a thin porridge or soup (usually oatmeal and water flavored with meat),
35703,05743765,n,9,coarsely ground hulled corn boiled as a breakfast dish in the southern United States,
35742,05751363,n,9,egg-shaped vegetable having a shiny skin typically dark purple but occasionally white or yellow,
35759,05753970,n,9,any of various fruits of the gourd family that mature during the summer; eaten while immature and before seeds and rind harden,
35799,05759901,n,9,very hot red peppers; usually long and thin; some very small,
35815,05762169,n,9,lettuce with long dark-green leaves in a loosely packed elongated head,
35833,05764596,n,9,mottled or spotted bean of southwestern United States; usually dried,
35874,05770015,n,9,edible leaves of the common dandelion collected from the wild; used in salads and in making wine,
35875,05770192,n,9,long mucilaginous green pods; may be simmered or sauteed but used especially in soups and stews,
35900,05773673,n,9,a hard-shelled seed consisting of an edible kernel or meat enclosed in a woody or leathery shell,
35933,05778556,n,9,hard and tart; used primarily in cooking,
35937,05778932,n,9,any of numerous small edible pulpy fruits either simple (grape; blueberry) or aggregate (blackberry; raspberry),
35979,05785955,n,9,large yellow fruit with somewhat acid juicy pulp; usual serving consists of a half,
35987,05787116,n,9,smooth-skinned variety or mutation of the peach,
44035,07123010,n,9,someone who fights with his fists for sport,
36041,05795418,n,9,grape from a cultivated variety of the common grape vine of Europe,
36049,05796461,n,9,the fruit of any of several tropical American trees of the genus Annona having soft edible pulp,
36092,05803576,n,9,greenish-yellow pear,
36096,05803923,n,9,starchy banana-like fruit; eaten (always cooked) as a staple vegetable throughout the tropics,
36126,05808435,n,9,large hard-shelled oval nut with a fibrous husk containing thick white meat surrounding a central cavity filled (when fresh) with fluid or milk,
36146,05812633,n,9,flesh of any of various freshwater fishes of the families Centrarchidae of North America or Cyprinidae of Europe,
36154,05813809,n,9,flesh of any of a number of slender food fishes especially of Atlantic coasts of North America,
36200,05820695,n,9,any of numerous small flat Atlantic food fish having smooth skin,
36202,05821009,n,9,spread with butter and spinach and seasonings and baked on the half shell,
36241,05826651,n,9,flesh of any of various valuable lean-fleshed market fish caught among rocks,
36257,05828979,n,9,flesh of pacific trout that migrate from salt to fresh water,
36261,05829490,n,9,flesh of salmon- or trout-like cold-water fish of cold lakes of the northern hemisphere,
36297,05834839,n,9,coarse food (especially for cattle and horses) composed of entire plants or the leaves and stalks of a cereal crop,
36315,05837286,n,9,(Turkey) parched crushed wheat,
36316,05837413,n,9,grains of common wheat; sometimes cooked whole or cracked as cereal; usually ground into flour,
36355,05842455,n,9,(Lebanese) a finely chopped salad with tomatoes and parsley and mint and scallions and bulgur wheat,
36373,05846691,n,9,combination of salt and vegetable extracts and spices and monosodium glutamate,
36392,05849451,n,9,bitter leaves used sparingly in salads; dried flowers used in soups and tisanes,
36418,05853091,n,9,leaves sometimes used for flavoring fruit or claret cup but should be used with great caution: can cause irritation like poison ivy,
36427,05854552,n,9,leaves can be used as seasoning for almost any meat and stews and stuffings and vegetables,
36434,05855639,n,9,tomatoes and onions and peppers (sweet or hot) simmered with vinegar and sugar and various seasonings,
36479,05861621,n,9,sour-tasting liquid produced usually by oxidation of the alcohol in wine or cider and used as a condiment or food preservative,
36483,05863064,n,9,made of white sauce and mashed anchovies,
36485,05863261,n,9,butter and sugar creamed together with brandy or other flavoring and served with rich puddings,
36508,05866757,n,9,half mayonnaise and half vinaigrette seasoned with minced garlic and mashed anchovies and grated Parmesan cheese; especially good for combination salads,
36536,05870549,n,9,(Mexican) spicy sauce often containing chocolate,
