id,uri,lemma,pos,morpho,principal_parts,irregular_forms,alternative_forms,pronunciation,prosody,validated
17445,α17178,ἀφορισμός,n,n-s---mn2-,ἀφορισμοῦ,,,/a.pʰo.riz.mós/,,0
17463,α17196,ἀφουλωτικός,a,aps---mn1-,ἀφουλωτικός ἀφουλωτική ἀφουλωτικόν,,,,,0
17473,α17206,ἄφραστος,a,aps---cn2-,ἄφραστος ἄφραστος ἄφραστον,,,,,0
17478,α17210,ἀφρηλόγος,a,aps---cn2-,ἀφρηλόγος ἀφρηλόγος ἀφρηλόγον,,,,,0
17498,,Ἀφροδισιαστικός,a,aps---mn1-,Ἀφροδισιαστικός Ἀφροδισιαστική Ἀφροδισιαστικόν,,,,,0
17525,α17243,ἀφροσύνη,n,n-s---fn1e,ἀφροσύνης,,,/a.pʰro.sý.nɛː/,,0
17531,α17251,ἄφρυκτος,a,aps---cn2-,ἄφρυκτος ἄφρυκτος ἄφρυκτον,,,,,0
17552,α17272,ἀφυλακτηρίαστος,a,aps---cn2-,ἀφυλακτηρίαστος ἀφυλακτηρίαστος ἀφυλακτηρίαστον,,,,,0
17578,α17299,ἄφυσσα,n,n-s---fn1s,ἄφυσσας,,,,,0
17581,α17302,ἀφύτευτος,a,----------,,,,,,0
17592,α17313,ἀφώρατος,a,aps---cn2-,ἀφώρατος ἀφώρατος ἀφώρατον,,,,,0
17616,α17332,ἀχάλκωτος,a,aps---cn2-,ἀχάλκωτος ἀχάλκωτος ἀχάλκωτον,,,,,0
17636,α17351,ἀχείμαντος,a,aps---cn2-,ἀχείμαντος ἀχείμαντος ἀχείμαντον,,,,,0
17646,α17361,ἀχειροποίητος,a,aps---cn2-,ἀχειροποίητος ἀχειροποίητος ἀχειροποίητον,,,,,0
17683,,Ἀχίλλειος,a,aps---mn1-,Ἀχίλλειος Ἀχίλλεια Ἀχίλλειον,,aps---cn2-=Ἀχίλλειος aps---cn2-=Ἀχίλλειος aps---nn2-=Ἀχίλλειον,,,0
17688,α17396,ἀχλαινία,n,n-s---fn1l,ἀχλαινίας,,,,,0
17699,α17407,ἀχλυώδης,a,aps---cn3s,ἀχλυώδης ἀχλυώδης ἀχλυώ͂δες,,,,,0
17724,α17431,ἄχραντος,a,aps---cn2-,ἄχραντος ἄχραντος ἄχραντον,,,,,0
17741,α17448,ἀχρημοσύνη,n,n-s---fn1e,ἀχρημοσύνης,,,,,0
17750,α17457,ἄχρηστος,a,aps---cn2-,ἄχρηστος ἄχρηστος ἄχρηστον,,,,,0
17777,α17485,ἀχύρινος,a,aps---mn1-,ἀχύρινος ἀχυρίνη ἀχύρινον,,,,,0
17794,α17501,ἀχυρόωσις,n,n-s---fn3v,ἀχυροωσέως,,,,,0
17795,α17503,ἀχύτλωτος,a,aps---cn2-,ἀχύτλωτος ἀχύτλωτος ἀχύτλωτον,,,,,0
17821,α17528,ἀψευδής,a,aps---cn5s,ἀψευδής ἀψευδής ἀψευδές,,,,,0
17840,α17548,ἁψιμαχικός,a,aps---mn1-,ἁψιμαχικός ἁψιμαχική ἁψιμαχικόν,,,,,0
17846,α17553,ἀψινθίτης,n,n-s---mn1e,ἀψινθίτου,,,/ap.sin.tʰǐː.tɛːs/,,0
17850,α17558,ἀψόρροος,a,aps---cn2-,ἀψόρροος ἀψόρροος ἀψόρροον,,ἀψόρρους ἀψόρρους ἀψόρρουν,,,0
17882,α17588,ἀωροβόρος,a,aps---cn2-,ἀωροβόρος ἀωροβόρος ἀωροβόρον,,,,,0
17905,β00007,βαβαιάξ,n,----------,,,,,,0
17909,β00011,βαβέλιος,n,----------,,,,,,0
17924,β00026,βαδισματίας,n,n-s---mn1a,βαδισματίου,,,,,0
17938,β00039,βαθμοειδής,a,aps---cn5s,βαθμοειδής βαθμοειδής βαθμοειδές,,,,,0
17965,β00065,βαθύδοξος,a,aps---cn2-,βαθύδοξος βαθύδοξος βαθύδοξον,,,,,0
18006,β00106,βαθυπόνηρος,a,aps---cn2-,βαθυπόνηρος βαθυπόνηρος βαθυπόνηρον,,,,,0
18016,β00116,βαθύρροος,a,aps---cn2-,βαθύρροος βαθύρροος βαθύρροον,,βαθύρρους βαθύρρους βαθύρρουν,,,0
18049,β00149,βαθυχαιτήεις,a,aps---mn4i,βαθυχαιτήεις βαθυχαιτήεσσα βαθυχαιτήεν,,,,,0
18052,β00152,βαθύχθων,a,aps---cn3n,βαθύχθων βαθύχθων βαθύχθον,,,,,0
18053,β00153,βαθυχρήμων,a,aps---cn3n,βαθυχρήμων βαθυχρήμων βαθυχρήμον,,,,,0
18083,β00179,βακτηρία,n,n-s---fn1l,βακτηρίας,,,/bak.tɛː.rí.aː/,,0
18102,,Βάκχειος,a,aps---mn1-,Βάκχειος Βακχεία Βάκχειον,,,/bákʰ.kʰeː.os/,,0
18109,,Βακχευτικός,a,aps---mn1-,Βακχευτικός Βακχευτική Βακχευτικόν,,,,,0
18126,β00191,βακχούρια,n,n-p---nn2-,βακχουρίων,,,,,0
18135,β00198,βαλανειόμφαλος,a,aps---cn2-,βαλανειόμφαλος βαλανειόμφαλος βαλανειόμφαλον,,,,,0
18162,β00224,βαλανοκάστανον,n,n-s---nn2-,βαλανοκαστάνου,,,,,0
18168,β00230,βαλαντιοκλέπτης,n,n-s---mn1e,βαλαντιοκλέπτου,,,,,0
18193,β00256,βαλλαντιοτόμος,n,n-s---mn2-,βαλλαντιοτόμου,,,,,0
18216,β00279,βαμβάκιον,n,n-s---nn2-,βαμβακίου,,,,,0
18220,β00283,βαμβραδών,n,n-s---fn3n,βαμβραδόνος,,,,,0
18226,β00288,βαναυσικός,a,aps---mn1-,βαναυσικός βαναυσική βαναυσικόν,,,,,0
18248,β00310,βάραθρον,n,n-s---nn2-,βαράθρου,,,/bá.ra.tʰron/,,0
18260,β00322,βαρβαρόγλωσσος,a,aps---cn2-,βαρβαρόγλωσσος βαρβαρόγλωσσος βαρβαρόγλωσσον,,,,,0
18275,β00337,βάρδιστος,a,aps---mn1-,βάρδιστος βαρδίστη βάρδιστον,,,,,0
18295,β00356,βαρυαής,a,aps---cn5s,βαρυαής βαρυαής βαρυαές,,,,,0
18305,β00366,βαρύγδουπος,a,aps---cn2-,βαρύγδουπος βαρύγδουπος βαρύγδουπον,,,,,0
18328,β00389,βαρύηχος,a,aps---cn2-,βαρύηχος βαρύηχος βαρύηχον,,,,,0
18332,β00393,βαρύθυμος,a,aps---cn2-,βαρύθυμος βαρύθυμος βαρύθυμον,,,,,0
18352,β00413,βαρυμωροκάρδιος,a,aps---cn2-,βαρυμωροκάρδιος βαρυμωροκάρδιος βαρυμωροκάρδιον,,,,,0
18376,β00437,βαρύποτμος,a,aps---cn2-,βαρύποτμος βαρύποτμος βαρύποτμον,,,,,0
18387,β00448,βαρύσπλαγχνος,a,aps---cn2-,βαρύσπλαγχνος βαρύσπλαγχνος βαρύσπλαγχνον,,,,,0
18410,β00471,βαρύφθογγος,a,aps---cn2-,βαρύφθογγος βαρύφθογγος βαρύφθογγον,,,,,0
18423,β00484,βαρύψυχος,a,aps---cn2-,βαρύψυχος βαρύψυχος βαρύψυχον,,,,,0
18424,β00485,βαρυώδης,a,aps---cn3s,βαρυώδης βαρυώδης βαρυώ͂δες,,,,,0
18447,β00508,βασίλειον,n,n-s---nn2-,βασιλείου,,,/ba.sí.leː.on/,,0
18468,β00529,βασκανία,n,n-s---fn1l,βασκανίας,,,,,0
18477,β00539,βασμιαῖος,a,----------,,,,,,0
18479,β01980,βᾶσσα,n,n-s---fn1s,βᾶσσης,,,,,0
18492,β00553,βάσταγμα,n,n-s---nn3t,βαστάγματος,,,,,0
18514,β00574,βατιδοσκόπος,a,aps---cn2-,βατιδοσκόπος βατιδοσκόπος βατιδοσκόπον,,,,,0
18534,β00594,βάτραχος,n,n-s---mn2-,βατράχου,,,/bá.tra.kʰos/,,0
18537,β00597,βατταρισμός,n,----------,,,,,,0
18556,β00616,βαύκαλις,n,n-s---fn3d,βαυκάλιδος,,,,,0
18580,β00642,βδέλλιον,n,n-s---nn2-,βδελλίου,,,,,0
73099,π00300,παιωνικός,a,aps---mn1-,παιωνικός παιωνική παιωνικόν,,,,,0
18592,β00654,βδελυχρός,a,aps---mn1-,βδελυχρός βδελυχρά βδελυχρόν,,,,,0
18600,β00661,βεβαιότροπος,a,aps---cn2-,βεβαιότροπος βεβαιότροπος βεβαιότροπον,,,,,0
18628,β00690,βεκκεσέληνος,a,aps---cn2-,βεκκεσέληνος βεκκεσέληνος βεκκεσέληνον,,,,,0
18647,β00709,βελοστασία,n,n-s---fn1l,βελοστασίας,,,,,0
18659,β00721,βέλτιστος,a,aps---mn1-,βέλτιστος βελτίστη βέλτιστον,,,/bél.tis.tos/,,0
18690,β00751,βερέσχεθοι,n,n-p---mn2-,βερεσχέθων,,,,,0
18703,β00762,βήλομαι,v,----------,,,,,,0
18705,β01070,βῆμα,n,n-s---nn3t,βήματος,,,,,0
18719,β00776,βησσήεις,a,aps---mn4i,βησσήεις βησσήεσσα βησσήεν,,,,,0
18740,β00797,βιαρκής,a,aps---cn5s,βιαρκής βιαρκής βιαρκές,,,,,0
18761,β00818,βιβλιακός,a,aps---mn1-,βιβλιακός βιβλιακή βιβλιακόν,,,,,0
18763,β00820,βιβλιάριον,n,n-s---nn2-,βιβλιαρίου,,,,,0
18764,β00821,βιβλιαφόρος,a,aps---cn2-,βιβλιαφόρος βιβλιαφόρος βιβλιαφόρον,,,,,0
18791,β00849,βιθυνιάρχης,n,n-s---mn1e,βιθυνιάρχου,,,,,0
18807,β00864,βιοζυγής,a,aps---cn5s,βιοζυγής βιοζυγής βιοζυγές,,,,,0
18816,β00873,βιολογέομαι,v,----------,,,,,,0
18819,β00876,βιομήχανος,a,aps---cn2-,βιομήχανος βιομήχανος βιομήχανον,,,,,0
18841,β00898,βιοτοσκόπος,a,aps---cn2-,βιοτοσκόπος βιοτοσκόπος βιοτοσκόπον,,,,,0
18865,β00921,βιωτικός,a,aps---mn1-,βιωτικός βιωτική βιωτικόν,,,,,0
18869,β00926,βλαβερός,a,aps---mn1-,βλαβερός βλαβερά βλαβερόν,,,,,0
18871,β00928,βλαβόεις,a,aps---mn4i,βλαβόεις βλαβόεσσα βλαβόεν,,,,,0
18889,β00948,βλαπτήριος,a,aps---cn2-,βλαπτήριος βλαπτήριος βλαπτήριον,,,,,0
18912,β00971,βλάσφημος,a,aps---cn2-,βλάσφημος βλάσφημος βλάσφημον,,,/blás.pʰɛː.mos/,,0
18924,β00983,βλέμμα,n,n-s---nn3t,βλέμματος,,,,,0
18926,β00985,βλέννος,n,n-s---nn3c,βλέννους,,,,,0
18938,β00997,βλεφαρικός,a,aps---mn1-,βλεφαρικός βλεφαρική βλεφαρικόν,,,,,0
18969,β01022,βλήχημα,n,n-s---nn3t,βληχήματος,,,,,0
18982,β01032,βλιτάς,n,n-s---fn3d,βλιτάδος,,,,,0
18984,β01034,βλιτομάμμας,n,n-s---mn1a,βλιτομάμμου,,,,,0
19005,β01066,βλωθρός,a,aps---mn1-,βλωθρός βλωθρά βλωθρόν,,,,,0
19031,β01096,βοηγενής,a,aps---cn5s,βοηγενής βοηγενής βοηγενές,,,,,0
19038,β01103,βοηδρόμιος,a,aps---cn2-,βοηδρόμιος βοηδρόμιος βοηδρόμιον,,,,,0
19049,β01114,βοηθητικός,a,aps---mn1-,βοηθητικός βοηθητική βοηθητικόν,,,,,0
19083,,Βοιωτιουργής,a,aps---cn5s,Βοιωτιουργής Βοιωτιουργής Βοιωτιουργές,,,,,0
19094,β01157,βολβιτίνη,n,n-s---fn1e,βολβιτίνης,,,,,0
19096,β01159,βολβοειδής,a,aps---cn5s,βολβοειδής βολβοειδής βολβοειδές,,,,,0
19117,β01180,βολίτινος,a,aps---mn1-,βολίτινος βολιτίνη βολίτινον,,,,,0
19140,β01203,βομβύκινος,a,aps---mn1-,βομβύκινος βομβυκίνη βομβύκινον,,,,,0
19151,β01213,βομβώδης,a,aps---cn3s,βομβώδης βομβώδης βομβώ͂δες,,,,,0
19162,β01225,βοόκτιτος,a,aps---cn2-,βοόκτιτος βοόκτιτος βοόκτιτον,,,,,0
19182,β01245,βορβορόθυμος,a,aps---cn2-,βορβορόθυμος βορβορόθυμος βορβορόθυμον,,,,,0
19206,,Βορηϊάς,n,----------,,,,,,0
19211,β01265,βοροποιός,a,aps---cn2-,βοροποιός βοροποιός βοροποιόν,,,,,0
19261,β01311,βότειος,a,aps---mn1-,βότειος βότεια βότειον,,,,,0
19264,β01314,βοτηρικός,a,aps---mn1-,βοτηρικός βοτηρική βοτηρικόν,,,,,0
19279,β01331,βοτρυόκοσμος,a,aps---cn2-,βοτρυόκοσμος βοτρυόκοσμος βοτρυόκοσμον,,,,,0
19307,β01357,βούβοτος,a,aps---cn2-,βούβοτος βούβοτος βούβοτον,,,,,0
19314,β01365,βουβωνίσκος,n,n-s---mn2-,βουβωνίσκου,,,,,0
19315,β01366,βουβωνοειδής,a,aps---cn5s,βουβωνοειδής βουβωνοειδής βουβωνοειδές,,,,,0
19342,β01393,βούθυτος,a,aps---cn2-,βούθυτος βούθυτος βούθυτον,,,,,0
19358,β01409,βουκέφαλος,a,aps---cn2-,βουκέφαλος βουκέφαλος βουκέφαλον,,,,,0
19368,β01419,βουκολιασμός,n,----------,,,,,,0
19380,β01432,βουκόρυζος,a,aps---cn2-,βουκόρυζος βουκόρυζος βουκόρυζον,,,,,0
19402,β01453,βουλευτήρ,n,n-s---mn3r,βουλευτῆρος,,,,,0
19419,β01470,βουλητέος,a,aps---mn1-,βουλητέος βουλητέα βουλητέον,,,,,0
19420,β01471,βουλητός,a,aps---mn1-,βουλητός βουλητή βουλητόν,,,,,0
19421,β01472,βουληφόρος,a,aps---cn2-,βουληφόρος βουληφόρος βουληφόρον,,,,,0
19449,β01499,βουνοβατέω,v,----------,,,,,,0
19462,β01512,βουπλανόκτιστος,a,aps---cn2-,βουπλανόκτιστος βουπλανόκτιστος βουπλανόκτιστον,,,,,0
19473,β01523,βουπρηόνες,a,----------,,,,,,0
19475,β01525,βουπρόσωπος,a,aps---cn2-,βουπρόσωπος βουπρόσωπος βουπρόσωπον,,,,,0
19503,β01551,βουτόρος,a,aps---cn2-,βουτόρος βουτόρος βουτόρον,,,,,0
19520,β01568,βούφονος,a,aps---cn2-,βούφονος βούφονος βούφονον,,,,,0
19527,β01575,βοώδης,a,aps---cn3s,βοώδης βοώδης βοώ͂δες,,,,,0
19539,β01588,βραβεία,n,n-s---fn1l,βραβείας,,,,,0
19554,β01603,βραγχιοειδής,a,aps---cn5s,βραγχιοειδής βραγχιοειδής βραγχιοειδές,,,,,0
19575,β01623,βραδυκατάφορος,a,aps---cn2-,βραδυκατάφορος βραδυκατάφορος βραδυκατάφορον,,,,,0
19579,β01627,βραδυμαθής,a,aps---cn5s,βραδυμαθής βραδυμαθής βραδυμαθές,,,,,0
19581,β01629,βραδύνοος,a,aps---cn2-,βραδύνοος βραδύνοος βραδύνοον,,βραδύνους βραδύνους βραδύνουν,,,0
19632,β01680,βραχυβάμων,a,aps---cn3n,βραχυβάμων βραχυβάμων βραχυβάμον,,,,,0
19633,β01681,βραχύβιος,a,aps---cn2-,βραχύβιος βραχύβιος βραχύβιον,,,,,0
19639,β01687,βραχυδάκτυλος,a,aps---cn2-,βραχυδάκτυλος βραχυδάκτυλος βραχυδάκτυλον,,,/bra.kʰy.dák.ty.los/,,0
19679,β01727,βραχύσκιος,a,aps---cn2-,βραχύσκιος βραχύσκιος βραχύσκιον,,,,,0
19680,β01728,βραχυστελέχης,a,aps---cn3s,βραχυστελέχης βραχυστελέχης βραχυστελέχες,,,,,0
19721,,Βρετανικός,a,aps---mn1-,Βρετανικός Βρετανική Βρετανικόν,,,,,0
19732,β01779,βρεφύλλιον,n,n-s---nn2-,βρεφυλλίου,,,,,0
19746,β01789,βριαρότης,n,n-s---fn3t,βριαρότητος,,,,,0
19759,β01801,βριθύνοος,a,aps---cn2-,βριθύνοος βριθύνοος βριθύνοον,,,,,0
19783,β01829,βρογχοκηλικός,a,aps---cn2-,βρογχοκηλικός βρογχοκηλικός βρογχοκηλικόν,,,,,0
19789,β01835,βροδόπαχυς,n,----------,,,,,,0
19795,β01842,βρόμιος,a,aps---mn1-,βρόμιος βρόμια βρόμιον,,aps---cn2-=βρόμιος aps---cn2-=βρόμιος aps---nn2-=βρόμιον,,,0
19827,β01875,βροτοκτόνος,a,aps---cn2-,βροτοκτόνος βροτοκτόνος βροτοκτόνον,,,,,0
19839,β01887,βροτοφθόρος,a,aps---cn2-,βροτοφθόρος βροτοφθόρος βροτοφθόρον,,,,,0
19881,β01927,βρυοφόρος,a,aps---cn2-,βρυοφόρος βρυοφόρος βρυοφόρον,,,,,0
19897,β01941,βρυχή,n,n-s---fn1e,βρυχῆς,,,,,0
19903,β01947,βρυχητικός,a,aps---mn1-,βρυχητικός βρυχητική βρυχητικόν,,,,,0
19926,β01969,βρωμολόγος,a,aps---cn2-,βρωμολόγος βρωμολόγος βρωμολόγον,,,,,0
19954,β01998,βυθίζω,v,----------,,,,,,0
19955,β01999,βύθιος,a,aps---mn1-,βύθιος βύθια βύθιον,,aps---cn2-=βύθιος aps---cn2-=βύθιος aps---nn2-=βύθιον,,,0
19983,β02026,βυρσικός,a,aps---mn1-,βυρσικός βυρσική βυρσικόν,,,,,0
20008,β02050,βύσσα,n,n-s---fn1l,βύσσας,,,,,0
20009,β02051,βύσσινος,a,aps---mn1-,βύσσινος βυσσίνη βύσσινον,,,,,0
20036,β02077,βώλινος,a,aps---mn1-,βώλινος βωλίνη βώλινον,,,,,0
20052,β02092,βωλοτόμος,a,aps---cn2-,βωλοτόμος βωλοτόμος βωλοτόμον,,,,,0
20066,β02105,βωμίστρια,n,n-s---fn1s,βωμίστριας,,,,,0
20073,β02111,βωμολοχικός,a,aps---mn1-,βωμολοχικός βωμολοχική βωμολοχικόν,,,,,0
20103,γ00014,γαγγαμουλκός,a,aps---cn2-,γαγγαμουλκός γαγγαμουλκός γαγγαμουλκόν,,,,,0
20123,γ00029,γάζα,n,n-s---fn1l,γάζας,,,/ɡáz.da/,,0
20127,γ00032,γαζοφυλάκιον,n,n-s---nn2-,γαζοφυλακίου,,,,,0
20146,γ00050,γαιοφανής,a,aps---cn5s,γαιοφανής γαιοφανής γαιοφανές,,,,,0
20162,γ00066,γαλάκτινος,a,aps---mn1-,γαλάκτινος γαλακτίνη γαλάκτινον,,,,,0
20177,γ00080,γαλακτοποτέω,v,----------,,,,,,0
20180,γ00083,γαλακτόρυτος,a,aps---cn2-,γαλακτόρυτος γαλακτόρυτος γαλακτόρυτον,,,,,0
20209,γ00111,γαλεόβδολον,n,n-s---nn2-,γαλεοβδόλου,,,,,0
20227,γ00128,γαλήνιος,a,aps---cn2-,γαλήνιος γαλήνιος γαλήνιον,,,,,0
20230,γ00131,γαληνός,a,aps---cn2-,γαληνός γαληνή γαληνόν,,,/ɡa.lɛː.nós/,,0
20242,γ00143,γαλλαῖος,a,aps---mn1-,γαλλαῖος γαλλαῖα γαλλαῖον,,,,,0
20260,γ00160,γαμβροκτόνος,a,aps---cn2-,γαμβροκτόνος γαμβροκτόνος γαμβροκτόνον,,,,,0
20285,γ00183,γαμμοειδής,a,aps---cn5s,γαμμοειδής γαμμοειδής γαμμοειδές,,,,,0
20287,γ00185,γαμοκλοπέω,v,----------,,,,,,0
